node,sched,pinning,max_little,max_big,n_little,n_big,strat,thr_mean,thr_min,thr_max,thr_error,thr_std
ai370,OS_R1,os,0,0,0,0,unknown,49.30313333333335,42.444,52.806,10.361999999999995,4.311672477401427
ai370,OS_R2,os,0,0,0,0,unknown,29.013933333333334,24.54,33.56,9.020000000000003,2.408101637231721
ai370,OS_R3,os,0,0,0,0,unknown,19.625600000000006,15.955,23.069,7.113999999999999,2.2887887564012046
