node,sched,pinning,max_little,max_big,n_little,n_big,strat,thr_mean,thr_min,thr_max,thr_error,thr_std
opi5,OS_R1,os,0,0,0,0,unknown,8.922266666666667,8.817,9.008,0.19099999999999895,0.055998044183533116
opi5,OS_R2,os,0,0,0,0,unknown,6.774333333333332,6.678,7.035,0.3570000000000002,0.09161227823719655
opi5,OS_R3,os,0,0,0,0,unknown,4.525066666666667,4.514,4.538,0.02400000000000002,0.0073627117157691055
